App,Category,Reviews,Size,Installs,IsFree,Price,Age,Genre,Last_Updated,Current_Ver,Android_Ver,Rating,Size_MB,Last_Updated_Year,Version,Min_Android,Is_Free,Category_Code,Price_Code,Genre_Code
Accounting App - Zoho Books,BUSINESS,3079,8.5M,100000.0,Free,0,Everyone,Business,2-Aug-18,5.20.7,4.1 and up,4.5,8.5,2018.0,5.2,4.1,1,5,0,22
Invoice & Time Tracking - Zoho,BUSINESS,5800,8.6M,100000.0,Free,0,Everyone,Business,2-Aug-18,5.20.7,4.1 and up,4.6,8.6,2018.0,5.2,4.1,1,5,0,22
Invoice 2go — Professional Invoices and Estimates,BUSINESS,16422,28M,1000000.0,Free,0,Everyone,Business,1-Aug-18,10.46.2,4.1 and up,4.2,28.0,2018.0,10.46,4.1,1,5,0,22
Tiny Scanner - PDF Scanner App,BUSINESS,286897,39M,10000000.0,Free,0,Everyone,Business,30-May-17,1.2.6,3.0 and up,4.7,39.0,2017.0,1.2,3.0,1,5,0,22
Fast Scanner : Free PDF Scan,BUSINESS,103755,14M,10000000.0,Free,0,Everyone,Business,11-Jul-18,3.9.2,4.1 and up,4.5,14.0,2018.0,3.9,4.1,1,5,0,22
Mobile Doc Scanner (MDScan) Lite,BUSINESS,46505,19M,1000000.0,Free,0,Everyone,Business,2-Aug-18,3.4.49,4.1 and up,4.2,19.0,2018.0,3.4,4.1,1,5,0,22
TurboScan: scan documents and receipts in PDF,BUSINESS,11442,6.8M,100000.0,Paid,4.99,Everyone,Business,25-Mar-18,1.5.2,4.0 and up,4.7,6.8,2018.0,1.5,4.0,0,5,69,22
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,10295,39M,100000.0,Paid,4.99,Everyone,Business,11-Apr-17,3.4.6,3.0 and up,4.8,39.0,2017.0,3.4,3.0,0,5,69,22
OfficeSuite : Free Office + PDF Editor,BUSINESS,1002859,35M,100000000.0,Free,0,Everyone,Business,2-Aug-18,9.7.14188,4.1 and up,4.3,35.0,2018.0,9.7,4.1,1,5,0,22
Verify - Receipts & Expenses,BUSINESS,413,29M,10000.0,Free,0,Everyone,Business,25-Jul-18,2.0.19,5.0 and up,4.5,29.0,2018.0,2.0,5.0,1,5,0,22
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,23175,41M,1000000.0,Free,0,Everyone,Business,13-Jul-18,18.7,4.1 and up,4.3,41.0,2018.0,18.7,4.1,1,5,0,22
Manga Master - Best manga & comic reader,COMICS,24005,4.9M,500000.0,Free,0,Adults only 18+,Comics,4-Jul-18,1.1.7.0,4.1 and up,4.6,4.9,2018.0,1.1,4.1,1,6,0,34
GANMA! - All original stories free of charge for all original comics,COMICS,57106,27M,1000000.0,Free,0,Teen,Comics,23-Jul-18,2.11.3,4.1 and up,4.7,27.0,2018.0,2.11,4.1,1,6,0,34
Röhrich Werner Soundboard,COMICS,2249,32M,500000.0,Free,0,Everyone,Comics,16-Nov-17,1.08,4.0.3 and up,4.7,32.0,2017.0,1.08,4.0,1,6,0,34
Unicorn Pokez - Color By Number,COMICS,516,12M,50000.0,Free,0,Everyone,Comics;Creativity,3-Aug-18,1.0.6,4.4 and up,4.8,12.0,2018.0,1.0,4.4,1,6,0,35
Manga Rock - Best Manga Reader,COMICS,238970,28M,1000000.0,Free,0,Teen,Comics,9-Jul-18,3.4.3_world,5.0 and up,4.4,28.0,2018.0,3.4,5.0,1,6,0,34
Dragon Ball Wallpaper - Ringtones,COMICS,73,8.3M,10000.0,Free,0,Everyone,Comics,23-Jul-18,1.9,4.0.3 and up,4.7,8.3,2018.0,1.9,4.0,1,6,0,34
Funny Jokes Photos,COMICS,39,4.3M,10000.0,Free,0,Everyone 10+,Comics,3-Jul-18,1.1,4.2 and up,4.4,4.3,2018.0,1.1,4.2,1,6,0,34
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,2181,10M,100000.0,Free,0,Teen,Comics,5-Mar-18,1.2.12,4.0.3 and up,3.9,10.0,2018.0,1.2,4.0,1,6,0,34
comico Popular Original Cartoon Updated Everyday Comico,COMICS,93965,15M,5000000.0,Free,0,Teen,Comics,3-Jul-18,6.3.0,4.0.3 and up,3.2,15.0,2018.0,6.3,4.0,1,6,0,34
"漫咖 Comics - Manga,Novel and Stories",COMICS,12088,21M,1000000.0,Free,0,Mature 17+,Comics,6-Jul-18,2.3.1,4.0.3 and up,4.1,21.0,2018.0,2.3,4.0,1,6,0,34
Emmanuella Funny Videos 2018,COMICS,314,6.1M,100000.0,Free,0,Everyone,Comics,23-May-18,3.1.0,4.1 and up,4.5,6.1,2018.0,3.1,4.1,1,6,0,34
Manga Zero - Japanese cartoon and comic reader,COMICS,15194,15M,1000000.0,Free,0,Teen,Comics,19-Jul-18,4.7.3,4.2 and up,4.2,15.0,2018.0,4.7,4.2,1,6,0,34
Marvel Unlimited,COMICS,22551,11M,1000000.0,Free,0,Teen,Comics,24-Jul-18,3.16.0,4.4 and up,3.7,11.0,2018.0,3.16,4.4,1,6,0,34
"Tapas – Comics, Novels, and Stories",COMICS,29839,29M,1000000.0,Free,0,Teen,Comics,31-Jul-18,4.1.0,4.4 and up,4.5,29.0,2018.0,4.1,4.4,1,6,0,34
Children's cartoons (Mithu-Mina-Raju),COMICS,279,3.3M,100000.0,Free,0,Everyone,Comics,18-Dec-17,1.6,4.0 and up,4.6,3.3,2017.0,1.6,4.0,1,6,0,34
Faustop Sounds,COMICS,1677,40M,100000.0,Free,0,Everyone,Comics,26-May-18,1.7.7,4.1 and up,4.7,40.0,2018.0,1.7,4.1,1,6,0,34
#NAME?,COMICS,115,9.1M,10000.0,Free,0,Mature 17+,Comics,13-Jul-18,5.0.12,5.0 and up,3.5,9.1,2018.0,5.0,5.0,1,6,0,34
Manga AZ - Manga Comic Reader,COMICS,125,4.7M,5000.0,Free,0,Teen,Comics,24-Jul-18,1.0.4,4.0.3 and up,3.3,4.7,2018.0,1.0,4.0,1,6,0,34
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,9952,38M,500000.0,Free,0,Everyone 10+,Comics,31-Jul-18,4.3.0,4.1 and up,4.5,38.0,2018.0,4.3,4.1,1,6,0,34
Funny Jokes and Stories 2018,COMICS,21,6.7M,5000.0,Free,0,Everyone,Comics,31-Mar-18,1.3,4.0 and up,4.2,6.7,2018.0,1.3,4.0,1,6,0,34
think Comics,COMICS,1006,19M,50000.0,Free,0,Everyone,Comics,3-Aug-18,2.3.3,4.0.3 and up,4.4,19.0,2018.0,2.3,4.0,1,6,0,34
"Laftel - Watching and Announcing Snooping, Streaming",COMICS,4895,35M,100000.0,Free,0,Everyone,Comics,2-Aug-18,2.4.25,4.4 and up,4.6,35.0,2018.0,2.4,4.4,1,6,0,34
Messenger for SMS,COMMUNICATION,125257,17M,10000000.0,Free,0,Teen,Communication,6-Jun-18,1.8.9,4.1 and up,4.3,17.0,2018.0,1.8,4.1,1,7,0,36
My Tele2,COMMUNICATION,158679,8.8M,5000000.0,Free,0,Everyone,Communication,3-Aug-18,2.4.1,4.4 and up,4.3,8.8,2018.0,2.4,4.4,1,7,0,36
imo free video calls and chat,COMMUNICATION,4785892,11M,500000000.0,Free,0,Everyone,Communication,8-Jun-18,9.8.000000010501,4.0 and up,4.3,11.0,2018.0,9.8,4.0,1,7,0,36
Web Browser & Explorer,COMMUNICATION,36901,6.6M,5000000.0,Free,0,Everyone,Communication,4-Jul-18,11.8.6,4.0.3 - 7.1.1,4.0,6.6,2018.0,11.8,4.0,1,7,0,36
Browser 4G,COMMUNICATION,192948,6.6M,10000000.0,Free,0,Everyone,Communication,19-Jun-18,24.6.6,4.0.3 - 7.1.1,4.3,6.6,2018.0,24.6,4.0,1,7,0,36
Cricket Visual Voicemail,COMMUNICATION,13698,5.1M,10000000.0,Free,0,Everyone,Communication,2-Jul-18,3.2.0.100171,4.1 and up,3.9,5.1,2018.0,3.2,4.1,1,7,0,36
Skype Lite - Free Video Call & Chat,COMMUNICATION,33053,22M,5000000.0,Free,0,Everyone,Communication,31-Jul-18,1.60.0.31354-release,4.0.3 and up,4.2,22.0,2018.0,1.6,4.0,1,7,0,36
WhatsApp Business,COMMUNICATION,136662,32M,10000000.0,Free,0,Everyone,Communication,30-Jul-18,2.18.116,4.0.3 and up,4.4,32.0,2018.0,2.18,4.0,1,7,0,36
My magenta,COMMUNICATION,42370,37M,1000000.0,Free,0,Everyone,Communication,25-Jun-18,7.5.1,5.0 and up,3.9,37.0,2018.0,7.5,5.0,1,7,0,36
Antillean Gold Telegram (original version),COMMUNICATION,2939,17M,100000.0,Free,0,Everyone,Communication,16-Jul-18,2.1,4.1 and up,4.4,17.0,2018.0,2.1,4.1,1,7,0,36
Omlet Chat,COMMUNICATION,40751,35M,10000000.0,Free,0,Teen,Communication,4-Nov-16,2.2.7600,4.0.3 and up,3.9,35.0,2016.0,2.2,4.0,1,7,0,36
UC Browser - Fast Download Private & Secure,COMMUNICATION,17712922,40M,500000000.0,Free,0,Teen,Communication,2-Aug-18,12.8.5.1121,4.0 and up,4.5,40.0,2018.0,12.8,4.0,1,7,0,36
Microsoft Edge,COMMUNICATION,27187,66M,5000000.0,Free,0,Everyone,Communication,28-Jul-18,42.0.0.2059,4.4 and up,4.3,66.0,2018.0,42.0,4.4,1,7,0,36
imo free video calls and chat,COMMUNICATION,4785988,11M,500000000.0,Free,0,Everyone,Communication,8-Jun-18,9.8.000000010501,4.0 and up,4.3,11.0,2018.0,9.8,4.0,1,7,0,36
Hangouts Dialer - Call Phones,COMMUNICATION,122498,79k,10000000.0,Free,0,Everyone,Communication,2-Sep-15,0.1.100944346,4.0.3 and up,4.0,0.0771484375,2015.0,0.1,4.0,1,7,0,36
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,132014,25M,10000000.0,Free,0,Everyone,Communication,18-Jul-18,6.1,4.2 and up,4.1,25.0,2018.0,6.1,4.2,1,7,0,36
Calls & Text by Mo+,COMMUNICATION,83239,14M,5000000.0,Free,0,Everyone,Communication,19-Apr-18,3.0.4,4.0 and up,4.2,14.0,2018.0,3.0,4.0,1,7,0,36
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,2876500,24M,100000000.0,Free,0,Everyone,Communication,1-Aug-18,7.73,4.0 and up,4.4,24.0,2018.0,7.73,4.0,1,7,0,36
chomp SMS,COMMUNICATION,335646,8.3M,10000000.0,Free,0,Everyone,Communication,26-Jul-18,7.21,2.3 and up,4.3,8.3,2018.0,7.21,2.3,1,7,0,36
Firefox Focus: The privacy browser,COMMUNICATION,36893,4.0M,1000000.0,Free,0,Everyone,Communication,6-Jul-18,5.2,5.0 and up,4.4,4.0,2018.0,5.2,5.0,1,7,0,36
2ndLine - Second Phone Number,COMMUNICATION,15880,32M,1000000.0,Free,0,Everyone,Communication,3-Aug-18,5.65.0,4.0 and up,4.2,32.0,2018.0,5.65,4.0,1,7,0,36
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,2264916,6.1M,50000000.0,Free,0,Everyone,Communication,31-Jul-18,5.22.18.0006,4.0 and up,4.6,6.1,2018.0,5.22,4.0,1,7,0,36
Ninesky Browser,COMMUNICATION,42925,2.8M,1000000.0,Free,0,Everyone,Communication,27-Aug-17,6.1,2.3 and up,4.2,2.8,2017.0,6.1,2.3,1,7,0,36
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,3648480,3.3M,100000000.0,Free,0,Teen,Communication,18-Jul-18,11.4.0,4.0 and up,4.4,3.3,2018.0,11.4,4.0,1,7,0,36
Ghostery Privacy Browser,COMMUNICATION,13100,2.2M,1000000.0,Free,0,Everyone,Communication,20-Mar-18,1.4.1.0,4.0.3 and up,4.1,2.2,2018.0,1.4,4.0,1,7,0,36
DU Browser—Browse fast & fun,COMMUNICATION,1133501,4.7M,10000000.0,Free,0,Everyone,Communication,1-Apr-16,6.4.0.4,4.0 and up,4.3,4.7,2016.0,6.4,4.0,1,7,0,36
Lightning Web Browser,COMMUNICATION,12578,2.3M,500000.0,Free,0,Everyone,Communication,10-Jul-17,4.5.1,4.0 and up,4.1,2.3,2017.0,4.5,4.0,1,7,0,36
Calls & Text by Mo+,COMMUNICATION,83239,14M,5000000.0,Free,0,Everyone,Communication,19-Apr-18,3.0.4,4.0 and up,4.2,14.0,2018.0,3.0,4.0,1,7,0,36
PHONE for Google Voice & GTalk,COMMUNICATION,72065,13M,1000000.0,Free,0,Everyone,Communication,18-Apr-18,3.0.7,4.0 and up,4.3,13.0,2018.0,3.0,4.0,1,7,0,36
Safest Call Blocker,COMMUNICATION,27540,3.7M,1000000.0,Free,0,Everyone,Communication,5-Jan-18,1.26.001,4.0 and up,4.4,3.7,2018.0,1.26,4.0,1,7,0,36
Full Screen Caller ID,COMMUNICATION,104990,10M,5000000.0,Free,0,Everyone,Communication,15-May-18,3.5.0,4.0.3 and up,4.2,10.0,2018.0,3.5,4.0,1,7,0,36
Hiya - Caller ID & Block,COMMUNICATION,177703,13M,10000000.0,Free,0,Mature 17+,Communication,25-Jul-18,8.1.2-6310,5.0 and up,4.4,13.0,2018.0,8.1,5.0,1,7,0,36
Call Blocker,COMMUNICATION,17529,10M,1000000.0,Free,0,Everyone,Communication,26-Jul-18,5.86,4.0.3 and up,4.1,10.0,2018.0,5.86,4.0,1,7,0,36
Mr. Number-Block calls & spam,COMMUNICATION,177263,13M,10000000.0,Free,0,Mature 17+,Communication,13-Jul-18,5.1.2-6310,5.0 and up,4.2,13.0,2018.0,5.1,5.0,1,7,0,36
Should I Answer?,COMMUNICATION,237468,8.8M,1000000.0,Free,0,Everyone,Communication,26-Jul-18,2018.1.715,4.0 and up,4.8,8.8,2018.0,2018.1,4.0,1,7,0,36
RocketDial Dialer & Contacts,COMMUNICATION,32254,5.5M,1000000.0,Free,0,Everyone,Communication,4-Dec-17,3.9.7,2.1 and up,4.4,5.5,2017.0,3.9,2.1,1,7,0,36
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,483565,20M,10000000.0,Free,0,Everyone,Communication,29-Jul-18,1.286,4.1 and up,4.4,20.0,2018.0,1.286,4.1,1,7,0,36
Call Control - Call Blocker,COMMUNICATION,93825,11M,5000000.0,Free,0,Everyone,Communication,5-Jul-18,2.17.3,4.1 and up,4.4,11.0,2018.0,2.17,4.1,1,7,0,36
Video Caller Id,COMMUNICATION,15287,17M,1000000.0,Free,0,Everyone,Communication,24-Jan-18,2.2.245,4.0.3 and up,4.2,17.0,2018.0,2.2,4.0,1,7,0,36
Sync.ME – Caller ID & Block,COMMUNICATION,205739,17M,5000000.0,Free,0,Everyone,Communication,26-Jul-18,4.5.4,4.1 and up,4.5,17.0,2018.0,4.5,4.1,1,7,0,36
Caller ID +,COMMUNICATION,9498,118k,1000000.0,Free,0,Everyone,Communication,7-Jun-16,5.28.0,2.3 and up,4.0,0.115234375,2016.0,5.28,2.3,1,7,0,36
Yahoo Mail – Stay Organized,COMMUNICATION,4188142,16M,100000000.0,Free,0,Everyone,Communication,18-Jul-18,5.29.3,4.4 and up,4.3,16.0,2018.0,5.29,4.4,1,7,0,36
K-9 Mail,COMMUNICATION,88427,5.1M,5000000.0,Free,0,Everyone,Communication,6-Jan-18,5.403,4.0.3 and up,4.2,5.1,2018.0,5.403,4.0,1,7,0,36
Email TypeApp - Mail App,COMMUNICATION,183374,44M,1000000.0,Free,0,Everyone,Communication,1-Aug-18,1.9.4.74,4.1 and up,4.6,44.0,2018.0,1.9,4.1,1,7,0,36
All Email Providers,COMMUNICATION,20901,7.3M,1000000.0,Free,0,Everyone,Communication,3-Apr-18,5.0.9,4.1 and up,4.1,7.3,2018.0,5.0,4.1,1,7,0,36
"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,122595,30M,1000000.0,Free,0,Everyone,Communication,19-Jul-18,9.8.376,5.0 and up,4.0,30.0,2018.0,9.8,5.0,1,7,0,36
GO Notifier,COMMUNICATION,124346,695k,10000000.0,Free,0,Everyone,Communication,6-Jul-14,2.8,2.0 and up,4.2,0.6787109375,2014.0,2.8,2.0,1,7,0,36
Mail1Click - Secure Mail,COMMUNICATION,255,1.6M,10000.0,Free,0,Everyone,Communication,11-Apr-17,2.3,2.2 and up,4.1,1.6,2017.0,2.3,2.2,1,7,0,36
Vonage Mobile® Call Video Text,COMMUNICATION,29208,23M,1000000.0,Free,0,Everyone,Communication,28-Sep-16,2.9.8,2.3.3 and up,4.1,23.0,2016.0,2.9,2.3,1,7,0,36
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,191032,26M,5000000.0,Free,0,Everyone,Communication,4-Aug-18,7.2.29,4.0.3 and up,4.6,26.0,2018.0,7.2,4.0,1,7,0,36
AMBW Dating App: Asian Men Black Women Interracial,DATING,2,17M,100.0,Paid,7.99,Mature 17+,Dating,21-Jan-17,1.0.1,4.0 and up,3.5,17.0,2017.0,1.0,4.0,0,8,78,38
OkCupid Dating,DATING,285726,15M,10000000.0,Free,0,Mature 17+,Dating,30-Jul-18,11.10.1,4.1 and up,4.1,15.0,2018.0,11.1,4.1,1,8,0,38
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,2556,56M,100000.0,Free,0,Mature 17+,Dating,1-Aug-18,2.5.2,4.1 and up,4.1,56.0,2018.0,2.5,4.1,1,8,0,38
Hinge: Dating & Relationships,DATING,7779,12M,500000.0,Free,0,Mature 17+,Dating,3-Aug-18,6.1.3,5.0 and up,4.2,12.0,2018.0,6.1,5.0,1,8,0,38
CMB Free Dating App,DATING,48845,40M,1000000.0,Free,0,Mature 17+,Dating,1-Aug-18,4.19.0.2320,4.4 and up,4.0,40.0,2018.0,4.19,4.4,1,8,0,38
eharmony - Online Dating App,DATING,31320,53M,5000000.0,Free,0,Mature 17+,Dating,30-Jul-18,6.6.5,4.1 and up,3.1,53.0,2018.0,6.6,4.1,1,8,0,38
Free Dating App & Flirt Chat - Match with Singles,DATING,172460,3.1M,5000000.0,Free,0,Mature 17+,Dating,4-Aug-18,1.639,4.0 and up,4.4,3.1,2018.0,1.639,4.0,1,8,0,38
"Chispa, the Dating App for Latino, Latina Singles",DATING,4195,24M,100000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.6.1,4.4 and up,4.2,24.0,2018.0,1.6,4.4,1,8,0,38
Clover Dating App,DATING,11633,23M,500000.0,Free,0,Mature 17+,Dating,24-Jul-18,2.5.1,4.1 and up,4.1,23.0,2018.0,2.5,4.1,1,8,0,38
Black People Meet Singles Date,DATING,10212,5.0M,1000000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.9.7,4.4 and up,3.9,5.0,2018.0,1.9,4.4,1,8,0,38
stranger chat - anonymous chat,DATING,13202,6.1M,1000000.0,Free,0,Mature 17+,Dating,7-Jul-18,2.4.1,4.1 and up,3.5,6.1,2018.0,2.4,4.1,1,8,0,38
Free Dating Hook Up Messenger,DATING,1157,21M,100000.0,Free,0,Mature 17+,Dating,27-Jan-17,5.0.1,4.2 and up,3.3,21.0,2017.0,5.0,4.2,1,8,0,38
Once - Quality Matches Every day,DATING,222888,21M,1000000.0,Free,0,Mature 17+,Dating,17-Jul-18,2.45,4.1 and up,4.4,21.0,2018.0,2.45,4.1,1,8,0,38
BLK - Swipe. Match. Chat.,DATING,2067,24M,100000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.6.1,4.4 and up,4.1,24.0,2018.0,1.6,4.4,1,8,0,38
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,1643,31M,500000.0,Free,0,Mature 17+,Dating,3-Jul-18,4.5.5,4.1 and up,3.9,31.0,2018.0,4.5,4.1,1,8,0,38
Howlr,DATING,105,27M,5000.0,Free,0,Mature 17+,Dating,19-Jun-18,1.0.4,4.4 and up,3.9,27.0,2018.0,1.0,4.4,1,8,0,38
Stranger Chat & Date,DATING,3414,6.2M,500000.0,Free,0,Mature 17+,Dating,6-Jun-18,1.2.1,4.1 and up,3.6,6.2,2018.0,1.2,4.1,1,8,0,38
RandoChat - Chat roulette,DATING,11806,12M,1000000.0,Free,0,Mature 17+,Dating,26-Jun-18,4.0.18,4.0.3 and up,3.6,12.0,2018.0,4.0,4.0,1,8,0,38
BeWild Free Dating & Chat App,DATING,1999,8.0M,100000.0,Free,0,Mature 17+,Dating,3-Feb-17,1.6.5,4.2 and up,3.4,8.0,2017.0,1.6,4.2,1,8,0,38
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,97684,7.9M,1000000.0,Free,0,Mature 17+,Dating,10-Jul-18,1.23,4.0.3 and up,4.1,7.9,2018.0,1.23,4.0,1,8,0,38
OurTime Dating for Singles 50+,DATING,2519,5.0M,100000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.9.7,4.4 and up,3.4,5.0,2018.0,1.9,4.4,1,8,0,38
FarmersOnly Dating,DATING,1146,1.4M,100000.0,Free,0,Mature 17+,Dating,25-Feb-16,2.2,4.0 and up,3.0,1.4,2016.0,2.2,4.0,1,8,0,38
Sudy – Meet Elite & Rich Single,DATING,17268,40M,500000.0,Free,0,Mature 17+,Dating,25-Jun-18,4.1.2,4.0.3 and up,4.1,40.0,2018.0,4.1,4.0,1,8,0,38
Christian Dating For Free App,DATING,8722,13M,500000.0,Free,0,Mature 17+,Dating,20-Jun-18,15.8,4.1 and up,3.9,13.0,2018.0,15.8,4.1,1,8,0,38
Just She - Top Lesbian Dating,DATING,953,19M,100000.0,Free,0,Mature 17+,Dating,18-Jul-18,6.3.7,5.0 and up,1.9,19.0,2018.0,6.3,5.0,1,8,0,38
Single Parent Meet #1 Dating,DATING,2593,5.0M,500000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.9.7,4.4 and up,3.5,5.0,2018.0,1.9,4.4,1,8,0,38
EliteSingles – Dating for Single Professionals,DATING,5377,19M,500000.0,Free,0,Mature 17+,Dating,31-Jul-18,4.8.5,4.0.3 and up,2.5,19.0,2018.0,4.8,4.0,1,8,0,38
Millionaire Match: Rich Singles Dating App,DATING,852,27M,100000.0,Free,0,Mature 17+,Dating,30-Jul-18,6.4.6,4.1 and up,3.9,27.0,2018.0,6.4,4.1,1,8,0,38
InterracialCupid - Interracial Dating App,DATING,212,3.0M,50000.0,Free,0,Mature 17+,Dating,13-Jun-18,2.3.0.1781,5.0 and up,3.4,3.0,2018.0,2.3,5.0,1,8,0,38
Sugar Mommas Dating And Single Search,DATING,1972,13M,1000000.0,Free,0,Mature 17+,Dating,12-May-18,4.3,4.1 and up,3.5,13.0,2018.0,4.3,4.1,1,8,0,38
Sugar Daddy Dating App,DATING,277,5.7M,100000.0,Free,0,Mature 17+,Dating,4-Dec-17,3.0.0,4.1 and up,2.5,5.7,2017.0,3.0,4.1,1,8,0,38
"Meet4U - Chat, Love, Singles!",DATING,40035,6.5M,1000000.0,Free,0,Mature 17+,Dating,27-Jul-18,1.31.3,4.0.3 and up,4.2,6.5,2018.0,1.31,4.0,1,8,0,38
SnpCupid Dating,DATING,1093,5.8M,100000.0,Free,0,Mature 17+,Dating,28-Jan-17,1.6.6,4.2 and up,3.5,5.8,2017.0,1.6,4.2,1,8,0,38
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,2212,41M,100000.0,Free,0,Mature 17+,Dating,20-Jun-18,2.0.5,4.0.3 and up,4.1,41.0,2018.0,2.0,4.0,1,8,0,38
"Meet24 - Love, Chat, Singles",DATING,57081,7.9M,1000000.0,Free,0,Mature 17+,Dating,27-Jul-18,1.31.3,4.0.3 and up,4.2,7.9,2018.0,1.31,4.0,1,8,0,38
BBWCupid - BBW Dating App,DATING,241,2.8M,50000.0,Free,0,Mature 17+,Dating,1-Jun-18,2.2.0.1748,5.0 and up,3.5,2.8,2018.0,2.2,5.0,1,8,0,38
ChatVideo Meet new people,DATING,63986,20M,5000000.0,Free,0,Mature 17+,Dating,31-May-18,3.0.15,4.0 and up,4.2,20.0,2018.0,3.0,4.0,1,8,0,38
"TryDate - Free Online Dating App, Chat Meet Adults",DATING,7888,15M,500000.0,Free,0,Mature 17+,Dating,29-Apr-18,2.4.0,4.1 and up,4.4,15.0,2018.0,2.4,4.1,1,8,0,38
Black White Interracial Dating - Interracial Match,DATING,535,28M,100000.0,Free,0,Mature 17+,Dating,29-Mar-18,2.0.0,4.1 and up,4.1,28.0,2018.0,2.0,4.1,1,8,0,38
"USA Singles Meet, Match and Date Free - Date",DATING,5084,9.6M,100000.0,Free,0,Mature 17+,Dating,3-Aug-18,1.55,4.1 and up,4.2,9.6,2018.0,1.55,4.1,1,8,0,38
FlirtChat - ♥Free Dating/Flirting App♥,DATING,2430,13M,500000.0,Free,0,Mature 17+,Dating,26-Jul-18,12.0.4,4.1 and up,4.3,13.0,2018.0,12.0,4.1,1,8,0,38
OkCupid Dating,DATING,285726,15M,10000000.0,Free,0,Mature 17+,Dating,30-Jul-18,11.10.1,4.1 and up,4.1,15.0,2018.0,11.1,4.1,1,8,0,38
CMB Free Dating App,DATING,48845,40M,1000000.0,Free,0,Mature 17+,Dating,1-Aug-18,4.19.0.2320,4.4 and up,4.0,40.0,2018.0,4.19,4.4,1,8,0,38
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,2556,56M,100000.0,Free,0,Mature 17+,Dating,1-Aug-18,2.5.2,4.1 and up,4.1,56.0,2018.0,2.5,4.1,1,8,0,38
Hinge: Dating & Relationships,DATING,7779,12M,500000.0,Free,0,Mature 17+,Dating,3-Aug-18,6.1.3,5.0 and up,4.2,12.0,2018.0,6.1,5.0,1,8,0,38
The League,DATING,837,9.4M,100000.0,Free,0,Mature 17+,Dating,16-Jul-18,1.15.0,4.4 and up,3.0,9.4,2018.0,1.15,4.4,1,8,0,38
EliteSingles – Dating for Single Professionals,DATING,5377,19M,500000.0,Free,0,Mature 17+,Dating,31-Jul-18,4.8.5,4.0.3 and up,2.5,19.0,2018.0,4.8,4.0,1,8,0,38
Clover Dating App,DATING,11633,23M,500000.0,Free,0,Mature 17+,Dating,24-Jul-18,2.5.1,4.1 and up,4.1,23.0,2018.0,2.5,4.1,1,8,0,38
"Herpes Dating: 1,000K+ Singles",DATING,738,27M,10000.0,Free,0,Mature 17+,Dating,1-Aug-18,6.4.1,4.1 and up,4.0,27.0,2018.0,6.4,4.1,1,8,0,38
Just She - Top Lesbian Dating,DATING,953,19M,100000.0,Free,0,Mature 17+,Dating,18-Jul-18,6.3.7,5.0 and up,1.9,19.0,2018.0,6.3,5.0,1,8,0,38
Once - Quality Matches Every day,DATING,222888,21M,1000000.0,Free,0,Mature 17+,Dating,17-Jul-18,2.45,4.1 and up,4.4,21.0,2018.0,2.45,4.1,1,8,0,38
Sudy – Meet Elite & Rich Single,DATING,17268,40M,500000.0,Free,0,Mature 17+,Dating,25-Jun-18,4.1.2,4.0.3 and up,4.1,40.0,2018.0,4.1,4.0,1,8,0,38
95Live -SG#1 Live Streaming App,DATING,4953,15M,1000000.0,Free,0,Teen,Dating,1-Aug-18,8.7.2,4.2 and up,4.1,15.0,2018.0,8.7,4.2,1,8,0,38
"Chispa, the Dating App for Latino, Latina Singles",DATING,4195,24M,100000.0,Free,0,Mature 17+,Dating,25-Jul-18,1.6.1,4.4 and up,4.2,24.0,2018.0,1.6,4.4,1,8,0,38
Find Real Love — YouLove Premium Dating,DATING,212626,11M,10000000.0,Free,0,Mature 17+,Dating,31-Jul-18,4.17.2,4.1 and up,4.5,11.0,2018.0,4.17,4.1,1,8,0,38
Mutual - LDS Dating,DATING,1439,38M,50000.0,Free,0,Mature 17+,Dating,30-Jul-18,1.1.46,4.2 and up,3.7,38.0,2018.0,1.1,4.2,1,8,0,38
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,1645,31M,500000.0,Free,0,Mature 17+,Dating,3-Jul-18,4.5.5,4.1 and up,3.9,31.0,2018.0,4.5,4.1,1,8,0,38
